Cons ID,Data Time,Active Import(kWh),Active Export(kWh),Reactive Import(kVArh),Reactive Export(kVArh),Apparent Import(kVAh),Apparent Export(kVAh),Active Power(kW),Meter ID,Hourly_Kwh
29574,2024-07-31 02:00:00,12622.361,28.287,3728.258,942.473,13161.455,942.897,0.189,10,0.3290000000015425
29574,2024-07-31 03:00:00,12622.688,28.287,3728.395,942.473,13161.807,942.897,0.184,10,0.326999999999316
29574,2024-07-31 04:00:00,12623.026,28.287,3728.529,942.473,13162.169,942.897,0.197,10,0.337999999999738
29574,2024-07-31 05:00:00,12623.353,28.287,3728.664,942.473,13162.521,942.897,0.193,10,0.326999999999316
29574,2024-07-31 06:00:00,12623.614,28.287,3728.794,942.473,13162.808,942.897,0.166,10,0.261000000000422
29574,2024-07-31 07:00:00,12623.893,28.287,3728.931,942.473,13163.115,942.897,0.166,10,0.2790000000004511
29574,2024-07-31 08:00:00,12624.739,28.287,3729.093,942.473,13163.972,942.897,0.779,10,0.8459999999995489
29574,2024-07-31 09:00:00,12625.025,28.287,3729.225,942.473,13164.284,942.897,0.157,10,0.2860000000000582
29574,2024-07-31 10:00:00,12625.623,28.287,3729.475,942.473,13164.928,942.897,0.498,10,0.5979999999999563
29574,2024-07-31 11:00:00,12625.926,28.287,3729.635,942.473,13165.264,942.897,0.185,10,0.3029999999998836
29574,2024-07-31 12:00:00,12626.172,28.287,3729.733,942.473,13165.528,942.897,0.139,10,0.246000000001004
29574,2024-07-31 13:00:00,12626.489,28.287,3729.876,942.473,13165.872,942.897,0.218,10,0.3169999999990978
29574,2024-07-31 14:00:00,12626.864,28.287,3730.034,942.473,13166.276,942.897,0.268,10,0.375
29574,2024-07-31 15:00:00,12627.162,28.287,3730.154,942.473,13166.596,942.897,0.191,10,0.2980000000006839
29574,2024-07-31 16:00:00,12627.424,28.287,3730.289,942.473,13166.886,942.897,0.17,10,0.2620000000006257
29574,2024-07-31 17:00:00,12627.871,28.287,3730.427,942.481,13167.354,942.905,0.288,10,0.4469999999982974
29574,2024-07-31 18:00:00,12628.348,28.287,3730.565,942.482,13167.85,942.906,0.307,10,0.4770000000007712
29574,2024-07-31 19:00:00,12629.171,28.287,3730.681,942.489,13168.672,942.913,0.704,10,0.8230000000003201
29574,2024-07-31 20:00:00,12629.647,28.287,3730.848,942.508,13169.176,942.932,0.386,10,0.4760000000005675
29574,2024-07-31 21:00:00,12630.205,28.287,3731.013,942.515,13169.758,942.939,0.497,10,0.5579999999990832
29574,2024-07-31 22:00:00,12630.827,28.287,3731.135,942.533,13170.389,942.957,0.52,10,0.6219999999993888
29574,2024-07-31 23:00:00,12631.208,28.287,3731.275,942.546,13170.794,942.97,0.29,10,0.3810000000012223
29574,2024-08-01 00:00:00,12631.616,28.287,3731.428,942.586,13171.229,943.01,0.312,10,0.407999999999447
29574,2024-08-01 01:00:00,12632.014,28.287,3731.561,942.618,13171.648,943.042,0.308,10,0.3979999999992287
29574,2024-08-01 02:00:00,12632.404,28.287,3731.676,942.635,13172.055,943.059,0.299,10,0.3900000000012369
29574,2024-08-01 03:00:00,12632.8,28.287,3731.799,942.658,13172.469,943.082,0.306,10,0.3959999999988213
29574,2024-08-01 04:00:00,12633.196,28.287,3731.927,942.683,13172.885,943.107,0.305,10,0.3960000000006403
29574,2024-08-01 05:00:00,12633.592,28.287,3732.043,942.705,13173.298,943.129,0.301,10,0.3960000000006403
29574,2024-08-01 06:00:00,12633.988,28.287,3732.136,942.717,13173.704,943.141,0.268,10,0.3959999999988213
